cmd_vx,cmd_yaw,conf,event,frame_age,fw_ts,px,py,pz,size,size_bucket,t,tracking,wall,x,x_bin,x_soft,yaw
0.0,-4.907158613204956,0.9620147347450256,,0.004980417026672512,23692,0.0975041463971138,0.01647983305156231,0.8046666979789734,0.625,2,20.422768916992936,1,1789088629.7948349,0.0,4,0.08178597688674927,-14.276144027709961
0.0,-5.441471189260483,0.9781070351600647,,0.011131167004350573,23791,0.10204344987869263,0.015497376210987568,0.8044304847717285,0.625,2,20.495200375036802,1,1789088629.867268,0.0,4,0.09069118648767471,-14.858560562133789
0.2,-4.993322789669037,0.9832558631896973,,0.014750834030564874,23841,0.10421653091907501,0.01503350306302309,0.804300844669342,0.375,1,20.566275375022087,1,1789088629.938344,0.0,4,0.08322204649448395,-15.096014022827148
0.2,-6.394740343093872,0.9813094735145569,,0.013438333000522107,23891,0.10649891942739487,0.014526395127177238,0.8041921854019165,0.375,1,20.63322054204764,1,1789088630.005291,0.2222222238779068,5,0.1065790057182312,-15.31916618347168
0.0,-6.537607312202454,0.99674391746521,,0.019637166988104582,23992,0.1104021966457367,0.013612587004899979,0.8040471076965332,0.625,2,20.70511170802638,1,1789088630.077183,0.2222222238779068,5,0.1089601218700409,-15.732940673828125
0.0,-6.746066361665726,0.9838612079620361,,0.002473625005222857,24043,0.11250563710927963,0.01311657764017582,0.8039817810058594,0.625,2,20.753587917017285,1,1789088630.125661,0.2222222238779068,5,0.11243443936109543,-15.975906372070312
0.0,-4.8238205909729,0.9938080906867981,,0.005413750011939555,24092,0.1157492846250534,0.012316836975514889,0.8038795590400696,0.625,2,20.823125542025082,1,1789088630.1952,0.0,4,0.08039700984954834,-16.187904357910156
0.2,-6.226089298725128,0.994175910949707,,0.00995441700797528,24191,0.1221134215593338,0.010696000419557095,0.8036832809448242,0.375,1,20.894354000047315,1,1789088630.26643,0.2222222238779068,5,0.10376815497875214,-16.576040267944336
0.2,0.0,0.9945843815803528,,0.011568750021979213,24242,0.12462708353996277,0.010064652189612389,0.8035957217216492,0.375,1,20.962827083014417,1,1789088630.334904,0.0,4,0.07490410655736923,-16.80780601501465
0.0,-6.620403081178665,0.9856864809989929,,0.012147667002864182,24291,0.12683270871639252,0.009510827250778675,0.8035514950752258,0.625,2,21.029601750022266,1,1789088630.4016798,0.2222222238779068,5,0.11034005135297775,-17.048015594482422
0.0,-5.622797906398773,0.984363853931427,,0.009806792018935084,24391,0.13305997848510742,0.007846553809940815,0.8035488128662109,0.625,2,21.09434729203349,1,1789088630.4664268,0.0,4,0.09371329843997955,-17.634613037109375
0.0,-7.994418740272522,0.9911013841629028,,0.017990624997764826,24441,0.13617056608200073,0.0070350863970816135,0.803557276725769,0.625,2,21.1705274170381,1,1789088630.542609,0.2222222238779068,5,0.13324031233787537,-17.776670455932617
0.0,-5.041523426771164,0.9970351457595825,,0.0018143749912269413,24492,0.14047791063785553,0.005851993337273598,0.8035919070243835,0.625,2,21.221537333040033,1,1789088630.59362,0.0,4,0.08402539044618607,-17.990678787231445
0.0,-6.158566474914551,0.9919620156288147,,0.008764415979385376,24592,0.14693684875965118,0.004054413642734289,0.8037034273147583,0.625,2,21.29455550003331,1,1789088630.6666398,0.2222222238779068,5,0.10264277458190918,-18.413532257080078
0.0,-5.215840190649033,0.9963036775588989,,0.007392916013486683,24642,0.1490352749824524,0.0034866139758378267,0.8037579655647278,0.625,2,21.360927250003442,1,1789088630.733013,0.0,4,0.08693066984415054,-18.577253341674805
0.0,0.0,0.9987809062004089,,0.013583708030637354,24692,0.15161824226379395,0.0027534777764230967,0.8038421273231506,0.625,2,21.43306545802625,1,1789088630.8051531,0.0,4,0.07379214465618134,-18.785877227783203
0.0,0.0,0.9987192153930664,,0.014975958969444036,24792,0.15579389035701752,0.0015699401265010238,0.8039979934692383,0.625,2,21.500310333038215,1,1789088630.872399,0.0,4,0.06856818497180939,-19.27676773071289
0.0,0.0,0.9947335720062256,,0.01975687500089407,24842,0.157796248793602,0.0010187923908233643,0.8040754795074463,0.625,2,21.57065283303382,1,1789088630.942743,0.0,4,0.05983364209532738,-19.545970916748047
0.0,0.0,0.9971840977668762,,0.002216625027358532,24892,0.15974776446819305,0.00047571846516802907,0.8041567802429199,0.625,2,21.62022895802511,1,1789088630.992321,0.0,4,0.057903073728084564,-19.78506088256836
0.2,0.0,0.9821464419364929,,0.0022402090253308415,24941,0.16147473454475403,8.130073183565401e-07,0.8042247295379639,0.375,1,21.687247542024124,1,1789088631.05934,0.0,4,0.05640607327222824,-19.913721084594727
0.0,0.0,0.946560263633728,,0.009889999986626208,25042,0.1652422994375229,-0.0010185751598328352,0.8043802380561829,0.625,2,21.763106124999467,1,1789088631.135201,0.0,4,0.0765458196401596,-20.1806640625
0.0,0.0,0.984904944896698,,0.00836691603763029,25092,0.16698968410491943,-0.0014903576811775565,0.8044377565383911,0.625,2,21.826939375023358,1,1789088631.199035,0.0,4,0.04231268912553787,-20.181833267211914
0.2,-4.9929530918598175,0.9519767761230469,,0.009329917025752366,25142,0.16930440068244934,-0.002154942136257887,0.8044727444648743,0.375,1,21.895324083045125,1,1789088631.267421,0.0,4,0.08321588486433029,-20.23747444152832
0.0,0.0,0.9987785220146179,,0.017232084006536752,25243,0.17548616230487823,-0.004023396410048008,0.8044013381004333,0.625,2,21.970698249991983,1,1789088631.342797,0.0,4,0.06589994579553604,-20.26776695251465
0.0,0.0,0.9906965494155884,,0.0006780410185456276,25292,0.17743875086307526,-0.0046273949556052685,0.804331362247467,0.625,2,22.02000204200158,1,1789088631.392102,0.0,4,0.04880945757031441,-20.260866165161133
0.0,-5.335121154785156,0.9821731448173523,,0.0017022909596562386,25342,0.17994867265224457,-0.005381631664931774,0.8041853308677673,0.625,2,22.086711125040893,1,1789088631.458812,0.0,4,0.08891868591308594,-20.268869400024414
0.2,0.0,0.9964459538459778,,0.007605915947351605,25442,0.18660575151443481,-0.007417535874992609,0.8036823272705078,0.375,1,22.159276082995348,1,1789088631.53138,0.0,4,0.07379275560379028,-20.380708694458008
0.0,-8.179495632648468,0.9937366247177124,,0.016044166986830533,25492,0.18905603885650635,-0.008182750083506107,0.8034369945526123,0.625,2,22.23416091699619,1,1789088631.606265,0.2222222238779068,5,0.1363249272108078,-20.45962905883789
0.0,0.0,0.9861733913421631,,0.024705582996830344,25592,0.19311672449111938,-0.00935174711048603,0.8031060099601746,0.625,2,22.3103485419997,1,1789088631.682455,0.0,4,0.07548306882381439,-20.64352035522461
0.0,-6.484401673078537,0.9929051995277405,,0.006776667025405914,25641,0.19637474417686462,-0.010301003232598305,0.8029422760009766,0.625,2,22.358746999991126,1,1789088631.730855,0.2222222238779068,5,0.10807336121797562,-20.76807403564453
0.2,0.0,0.9961214661598206,,0.013681624957825989,25691,0.2000446915626526,-0.011435982771217823,0.8027774095535278,0.375,1,22.430676167015918,1,1789088631.802785,0.0,4,0.06486493349075317,-20.882648468017578
0.2,-5.882013738155365,0.9769353866577148,,0.019229958998039365,25791,0.2048475295305252,-0.012851511128246784,0.8025221824645996,0.375,1,22.504114167008083,1,1789088631.876224,0.2222222238779068,5,0.09803356230258942,-21.119457244873047
0.2,-5.371245592832565,0.9766637682914734,,0.0007212089840322733,25841,0.20734107494354248,-0.013556264340877533,0.8024399280548096,0.375,1,22.55224500002805,1,1789088631.924356,0.0,4,0.08952075988054276,-21.254302978515625
0.2,0.0,0.9728004336357117,,0.007822291983757168,25891,0.2108207643032074,-0.014612789265811443,0.8023965358734131,0.375,1,22.626589167048223,1,1789088631.998703,0.0,4,0.050161950290203094,-21.36315155029297
0.0,0.0,0.9657647013664246,,0.008475916984025389,25942,0.21430936455726624,-0.015684690326452255,0.8023754954338074,0.625,2,22.693857000034768,1,1789088632.065971,0.0,4,0.04023715481162071,-21.485559463500977
0.0,0.0,0.961458683013916,,0.017798374989069998,26042,0.2235577404499054,-0.018650880083441734,0.8023969531059265,0.625,2,22.770415500039235,1,1789088632.142532,0.0,4,0.05128436163067818,-21.8326416015625
