1789099725.4083,0.0500,3.0000,-1.1999
1789099725.5308,0.1000,3.0000,-1.1994
1789099725.6264,0.1500,3.0000,-1.1987
1789099725.7047,0.2000,3.0000,-1.1976
1789099725.7712,0.2500,3.0000,-1.1963
1789099725.8380,0.3000,3.0000,-1.1947
1789099725.9045,0.3500,3.0000,-1.1928
1789099725.9715,0.4000,3.0000,-1.1905
1789099726.0384,0.4500,3.0000,-1.1880
1789099726.1058,0.5000,3.0000,-1.1852
1789099726.1730,0.5500,3.0000,-1.1821
1789099726.2396,0.6000,3.0000,-1.1787
1789099726.3068,0.6500,3.0000,-1.1751
1789099726.3741,0.7000,3.0000,-1.1711
1789099726.4409,0.7500,3.0000,-1.1668
1789099726.5102,0.8000,3.0000,-1.1623
1789099726.5781,0.8500,3.0000,-1.1575
1789099726.6482,0.9000,3.0000,-1.1524
1789099726.7156,0.9500,3.0000,-1.1469
1789099726.7834,1.0000,3.0000,-1.1413
1789099726.8503,1.0500,3.0000,-1.1353
1789099726.9177,1.1000,3.0000,-1.1291
1789099726.9848,1.1500,3.0000,-1.1225
1789099727.0522,1.2000,3.0000,-1.1157
1789099727.1197,1.2500,3.0000,-1.1087
1789099727.1856,1.3000,3.0000,-1.1013
1789099727.2529,1.3500,3.0000,-1.0937
1789099727.3202,1.4000,3.0000,-1.0858
1789099727.3867,1.4500,3.0000,-1.0776
1789099727.4536,1.5000,3.0000,-1.0692
1789099727.5205,1.5500,3.0000,-1.0605
1789099727.5873,1.6000,3.0000,-1.0516
1789099727.6550,1.6500,3.0000,-1.0424
1789099727.7331,1.7000,3.0000,-1.0329
1789099727.8025,1.7500,3.0000,-1.0232
1789099727.9110,1.8000,3.0000,-1.0132
1789099727.9940,1.8500,3.0000,-1.0030
1789099728.1271,1.9000,3.0000,-0.9925
1789099728.1936,1.9500,3.0000,-0.9818
1789099728.2605,2.0000,3.0000,-0.9708
1789099728.3277,2.0500,3.0000,-0.9596
1789099728.3947,2.1000,3.0000,-0.9482
1789099728.4609,2.1500,3.0000,-0.9365
1789099728.5277,2.2000,3.0000,-0.9246
1789099728.5940,2.2500,3.0000,-0.9125
1789099728.6600,2.3000,3.0000,-0.9001
1789099728.7719,2.3500,3.0000,-0.8876
1789099728.8735,2.4000,3.0000,-0.8748
1789099728.9394,2.4500,3.0000,-0.8618
1789099729.0068,2.5000,3.0000,-0.8485
1789099729.0732,2.5500,3.0000,-0.8351
1789099729.1405,2.6000,3.0000,-0.8215
