# bodies: subj_person
1789192330.0621,0.0500,-2.5000,0.0000,0.8500
1789192330.2156,0.1000,-2.5000,0.0000,0.8500
1789192330.3007,0.1500,-2.5000,0.0000,0.8500
1789192330.3875,0.2000,-2.5000,0.0000,0.8500
1789192330.4691,0.2500,-2.5000,0.0000,0.8500
1789192330.5522,0.3000,-2.5000,0.0000,0.8500
1789192330.6352,0.3500,-2.5000,0.0000,0.8500
1789192330.7228,0.4000,-2.5000,0.0000,0.8500
1789192330.8062,0.4500,-2.5000,0.0000,0.8500
1789192330.8942,0.5000,-2.5000,0.0000,0.8500
1789192330.9784,0.5500,-2.5000,0.0000,0.8500
1789192331.0631,0.6000,-2.5000,0.0000,0.8500
1789192331.1425,0.6500,-2.5000,0.0000,0.8500
1789192331.2232,0.7000,-2.5000,0.0000,0.8500
1789192331.3048,0.7500,-2.5000,0.0000,0.8500
1789192331.3881,0.8000,-2.5000,0.0000,0.8500
1789192331.4711,0.8500,-2.5000,0.0000,0.8500
1789192331.5592,0.9000,-2.5000,0.0000,0.8500
1789192331.6440,0.9500,-2.5000,0.0000,0.8500
1789192331.7270,1.0000,-2.5000,0.0000,0.8500
1789192331.8105,1.0500,-2.5000,0.0000,0.8500
1789192331.8944,1.1000,-2.5000,0.0000,0.8500
1789192331.9805,1.1500,-2.5000,0.0000,0.8500
1789192332.0617,1.2000,-2.5000,0.0000,0.8500
1789192332.1433,1.2500,-2.5000,0.0000,0.8500
1789192332.2293,1.3000,-2.5000,0.0000,0.8500
1789192332.3173,1.3500,-2.5000,0.0000,0.8500
1789192332.3974,1.4000,-2.5000,0.0000,0.8500
1789192332.4784,1.4500,-2.5000,0.0000,0.8500
1789192332.5602,1.5000,-2.5000,0.0000,0.8500
1789192332.6428,1.5500,-2.5000,0.0000,0.8500
1789192332.7268,1.6000,-2.5000,0.0000,0.8500
1789192332.8108,1.6500,-2.5000,0.0000,0.8500
1789192332.8942,1.7000,-2.5000,0.0000,0.8500
1789192332.9883,1.7500,-2.5000,0.0000,0.8500
