# bodies: subj_dog,subj_cat
1789192710.2717,11.7500,2.6000,-0.3228,0.3250,2.2000,0.9000,0.2000
1789192710.3542,11.8000,2.6000,-0.3210,0.3250,2.2000,0.9000,0.2000
1789192710.4385,11.8500,2.6000,-0.3193,0.3250,2.2000,0.9000,0.2000
1789192710.5200,11.9000,2.6000,-0.3177,0.3250,2.2000,0.9000,0.2000
1789192710.6026,11.9500,2.6000,-0.3161,0.3250,2.2000,0.9000,0.2000
1789192710.6846,12.0000,2.6000,-0.3147,0.3250,2.2000,0.9000,0.2000
1789192710.7673,12.0500,2.6000,-0.3133,0.3250,2.2000,0.9000,0.2000
1789192710.8502,12.1000,2.6000,-0.3119,0.3250,2.2000,0.9000,0.2000
1789192710.9349,12.1500,2.6000,-0.3106,0.3250,2.2000,0.9000,0.2000
1789192711.0189,12.2000,2.6000,-0.3094,0.3250,2.2000,0.9000,0.2000
1789192711.1022,12.2500,2.6000,-0.3083,0.3250,2.2000,0.9000,0.2000
1789192711.1855,12.3000,2.6000,-0.3073,0.3250,2.2000,0.9000,0.2000
1789192711.2678,12.3500,2.6000,-0.3063,0.3250,2.2000,0.9000,0.2000
1789192711.3512,12.4000,2.6000,-0.3054,0.3250,2.2000,0.9000,0.2000
1789192711.4337,12.4500,2.6000,-0.3045,0.3250,2.2000,0.9000,0.2000
1789192711.5175,12.5000,2.6000,-0.3038,0.3250,2.2000,0.9000,0.2000
1789192711.6003,12.5500,2.6000,-0.3031,0.3250,2.2000,0.9000,0.2000
1789192711.6845,12.6000,2.6000,-0.3025,0.3250,2.2000,0.9000,0.2000
1789192711.7678,12.6500,2.6000,-0.3019,0.3250,2.2000,0.9000,0.2000
1789192711.8518,12.7000,2.6000,-0.3014,0.3250,2.2000,0.9000,0.2000
1789192711.9346,12.7500,2.6000,-0.3010,0.3250,2.2000,0.9000,0.2000
1789192712.0185,12.8000,2.6000,-0.3007,0.3250,2.2000,0.9000,0.2000
1789192712.0990,12.8500,2.6000,-0.3005,0.3250,2.2000,0.9000,0.2000
1789192712.1783,12.9000,2.6000,-0.3003,0.3250,2.2000,0.9000,0.2000
1789192712.2601,12.9500,2.6000,-0.3002,0.3250,2.2000,0.9000,0.2000
1789192712.3433,13.0000,2.6000,-0.3001,0.3250,2.2000,0.9000,0.2000
1789192712.4268,13.0500,2.6000,-0.3002,0.3250,2.2000,0.9000,0.2000
1789192712.5106,13.1000,2.6000,-0.3003,0.3250,2.2000,0.9000,0.2000
1789192712.5936,13.1500,2.6000,-0.3005,0.3250,2.2000,0.9000,0.2000
1789192712.6765,13.2000,2.6000,-0.3007,0.3250,2.2000,0.9000,0.2000
1789192712.7600,13.2500,2.6000,-0.3010,0.3250,2.2000,0.9000,0.2000
1789192712.8423,13.3000,2.6000,-0.3014,0.3250,2.2000,0.9000,0.2000
1789192712.9254,13.3500,2.6000,-0.3019,0.3250,2.2000,0.9000,0.2000
1789192713.0071,13.4000,2.6000,-0.3025,0.3250,2.2000,0.9000,0.2000
1789192713.0905,13.4500,2.6000,-0.3031,0.3250,2.2000,0.9000,0.2000
1789192713.1728,13.5000,2.6000,-0.3038,0.3250,2.2000,0.9000,0.2000
1789192713.2564,13.5500,2.6000,-0.3045,0.3250,2.2000,0.9000,0.2000
1789192713.3395,13.6000,2.6000,-0.3054,0.3250,2.2000,0.9000,0.2000
1789192713.4232,13.6500,2.6000,-0.3063,0.3250,2.2000,0.9000,0.2000
1789192713.5056,13.7000,2.6000,-0.3073,0.3250,2.2000,0.9000,0.2000
1789192713.5889,13.7500,2.6000,-0.3083,0.3250,2.2000,0.9000,0.2000
1789192713.6704,13.8000,2.6000,-0.3094,0.3250,2.2000,0.9000,0.2000
1789192713.7530,13.8500,2.6000,-0.3106,0.3250,2.2000,0.9000,0.2000
1789192713.8357,13.9000,2.6000,-0.3119,0.3250,2.2000,0.9000,0.2000
1789192713.9191,13.9500,2.6000,-0.3133,0.3250,2.2000,0.9000,0.2000
1789192714.0035,14.0000,2.6000,-0.3147,0.3250,2.2000,0.9000,0.2000
1789192714.0867,14.0500,2.6000,-0.3161,0.3250,2.2000,0.9000,0.2000
1789192714.1714,14.1000,2.6000,-0.3177,0.3250,2.2000,0.9000,0.2000
1789192714.2542,14.1500,2.6000,-0.3193,0.3250,2.2000,0.9000,0.2000
1789192714.3377,14.2000,2.6000,-0.3210,0.3250,2.2000,0.9000,0.2000
1789192714.4207,14.2500,2.6000,-0.3228,0.3250,2.2000,0.9000,0.2000
1789192714.5058,14.3000,2.6000,-0.3246,0.3250,2.2000,0.9000,0.2000
1789192714.5882,14.3500,2.6000,-0.3265,0.3250,2.2000,0.9000,0.2000
1789192714.6721,14.4000,2.6000,-0.3285,0.3250,2.2000,0.9000,0.2000
1789192714.7552,14.4500,2.6000,-0.3305,0.3250,2.2000,0.9000,0.2000
1789192714.8388,14.5000,2.6000,-0.3326,0.3250,2.2000,0.9000,0.2000
1789192714.9218,14.5500,2.6000,-0.3348,0.3250,2.2000,0.9000,0.2000
