applied_lat_ms,applied_t,cmd_vx,cmd_yaw,conf,event,frame_age,frame_count,fw_ts,infer_ms,pitch,px,py,pz,roll,round_trip_ms,size,size_bucket,streak,t,t_proc,torn_frames,tracking,vis_gate,wall,x,x_bin,x_soft,yaw
158.96745899226516,13.877690958965104,0.0,0.0,0.8288801601177465,,0.041391749982722104,164,16777,1.6789590008556843,0.0,1.1964070684676587e-13,1.540359738361457e-14,0.8623204827308655,0.0,2.2559170029126108,0.375,1,1,13.763116708956659,13.760115249955561,0,0,1,1789192707.2412648,0.22222222222222232,5,0.16382880554447804,0.0
158.12762500718236,14.038788541976828,0.0,0.0,0.8435967533996522,,0.03653362498153001,166,16927,0.7244590087793767,0.0,6.942974569833921e-14,1.2011872480835115e-14,0.8524410724639893,0.0,0.8736670133657753,0.375,1,2,13.918365208955947,13.917194541951176,0,0,1,1789192707.396514,0.22222222222222232,5,0.17059393672839096,0.0
159.74504203768447,14.20557083399035,0.2,-13.33333333333334,0.705467073578873,,0.030594333016779274,168,17127,0.8902089903131127,0.0,-6.807676853674513e-16,7.265695308583935e-15,0.8400303721427917,0.0,1.0414159623906016,0.375,1,3,14.07789174997015,14.076420124969445,0,1,1,1789192707.556042,0.22222222222222232,5,0.12502026196843258,0.0
153.748250042554,14.367511624994222,0.2,-13.33333333333334,0.7487085054173637,,0.02183470904128626,170,17277,1.1432500323280692,0.0,9.649030463521058e-10,3.104532689951478e-13,0.8320280313491821,0.0,1.3556249905377626,0.375,1,4,14.237392958952114,14.235598083992954,0,1,1,1789192707.7155468,0.22222222222222232,5,0.1363761998825593,0.0
160.12858302565292,14.545237999991514,0.2,-13.33333333333334,0.6942380366791445,,0.01133462501456961,172,17427,1.0689590126276016,-3.659254550933838,0.00043800825369544327,1.7354712156247842e-07,0.8251091837882996,0.0009257714846171439,1.274416979867965,0.375,1,0,14.398169541964307,14.39644404198043,0,1,0,1789192707.8763258,0.22222222222222232,5,0.132374261842811,-0.03148088976740837
154.00679199956357,14.624591291998513,0.2,-13.33333333333334,0.784776745442084,,0.0822366249631159,173,17581,1.2043750029988587,-2.364877939224243,0.0068334490060806274,-1.6800635421532206e-05,0.819098174571991,-0.026936426758766174,1.4092919882386923,0.375,1,1,14.554730249976274,14.552821124962065,0,1,1,1789192708.0328882,0.22222222222222232,5,0.15248029252131223,-0.4906526505947113
154.0759170311503,14.796141083992552,0.2,-13.33333333333334,0.7458237659649731,,0.06798408302711323,175,17727,1.3043340295553207,-3.33758282661438,0.012691655196249485,-3.167053728247993e-05,0.8152510523796082,-0.0246978010982275,1.5381670091301203,0.375,1,2,14.712188749981578,14.710049249988515,0,1,1,1789192708.19035,0.22222222222222232,5,0.0983074441783928,-1.5410082340240479
153.61649997066706,14.963630833954085,0.2,-13.33333333333334,0.7564916865040419,,0.05985720799071714,177,17877,1.0846670484170318,-1.802419662475586,0.021766114979982376,-0.00018271568114869297,0.8125017881393433,-0.01975885219871998,1.3147499994374812,0.375,1,3,14.871730874991044,14.869871541974135,0,1,1,1789192708.3498938,0.22222222222222232,5,0.08267038458303096,-3.0972824096679688
158.95645803539082,15.1350229170057,0.2,0.0,0.5286587843384061,,0.05417783302254975,179,18079,1.1795000173151493,-2.220961809158325,0.03554931655526161,-0.0005748894182033837,0.8108265399932861,0.04444944113492966,1.377917011268437,0.375,1,0,15.032185458985623,15.030244291992858,0,1,0,1789192708.51035,0.0,4,0.008913429822208684,-4.539872169494629
158.6642079637386,15.303120541968383,0.2,-13.33333333333334,0.7988852817759732,,0.04217812494607642,181,18228,1.2163749779574573,-1.842818021774292,0.04929474741220474,-0.0011008509900420904,0.8108498454093933,0.07366219907999039,1.4350420096889138,0.375,1,1,15.188588374992833,15.18663445895072,0,1,1,1789192708.666755,0.22222222222222232,5,0.09094615297797892,-5.415092945098877
