cmd_vx,cmd_yaw,conf,event,frame_age,fw_ts,px,py,pz,size,size_bucket,t,tracking,x,x_bin,x_soft,yaw
0.2,0.0,0.8998436331748962,,0.006122416991274804,18292,0.33261987566947937,-0.07329849153757095,0.8197844624519348,0.375,1,15.081760792003479,1,0.0,4,0.00876877922564745,-18.196237564086914
0.0,0.0,0.9930758476257324,,0.009925500024110079,18342,0.33969786763191223,-0.07539615035057068,0.8194847106933594,0.625,2,15.15224887500517,1,0.0,4,0.01451278105378151,-18.2189884185791
0.2,0.0,0.9888216257095337,,0.009838750003837049,18442,0.3539334833621979,-0.07972393184900284,0.8187452554702759,0.375,1,15.22036062501138,1,0.0,4,0.02044227160513401,-18.20668601989746
0.2,0.0,0.9340821504592896,,0.01516466704197228,18492,0.3608839809894562,-0.08177656680345535,0.8183174729347229,0.375,1,15.291993167018518,1,0.0,4,0.013361284509301186,-18.190160751342773
0.2,0.0,0.9614099860191345,,3.5584031138569117e-05,18542,0.36673200130462646,-0.08350726217031479,0.8179495334625244,0.375,1,15.343030916992575,1,0.0,4,0.01399711612612009,-18.181869506835938
0.2,0.0,0.863553524017334,,0.0029580420232377946,18593,0.37396475672721863,-0.08570709824562073,0.8174663186073303,0.375,1,15.413576583028771,1,0.0,4,0.026266124099493027,-18.166135787963867
0.2,0.0,0.891250491142273,,0.009804375004023314,18693,0.38783082365989685,-0.08984752744436264,0.8166974782943726,0.375,1,15.486538625031244,1,0.0,4,0.022540874779224396,-18.142696380615234
0.0,0.0,0.9774637818336487,,0.014801417011767626,18742,0.3960387110710144,-0.0923302173614502,0.8163500428199768,0.625,2,15.558532416995149,1,0.0,4,0.012204725295305252,-18.138702392578125
0.0,0.0,0.9640206694602966,,0.020696917024906725,18842,0.410626083612442,-0.09674922376871109,0.8158694505691528,0.625,2,15.631385083019268,1,0.0,4,0.004436826333403587,-18.139863967895508
0.2,0.0,0.9646822810173035,,0.004825124982744455,18893,0.4187007248401642,-0.09917944669723511,0.8156449198722839,0.375,1,15.681134833022952,1,0.0,4,0.0022779812570661306,-18.14596176147461
0.2,0.0,0.9866495728492737,,0.011078874988015741,18943,0.4262309670448303,-0.1014854833483696,0.8154476881027222,0.375,1,15.75395500002196,1,0.0,4,-0.0015120364259928465,-18.15448760986328
0.0,0.0,0.9654257893562317,,0.018289500032551587,19042,0.43740198016166687,-0.1049312874674797,0.815086305141449,0.625,2,15.828293750004377,1,0.0,4,0.01550715696066618,-18.15730857849121
0.0,0.0,0.9087898135185242,,0.0036564579932019114,19095,0.44336673617362976,-0.10668361932039261,0.8148817420005798,0.625,2,15.879484417033382,1,0.0,4,0.0013592556351795793,-18.156381607055664
0.0,0.0,0.96965491771698,,0.003934000036679208,19143,0.45027250051498413,-0.10874636471271515,0.8146752119064331,0.625,2,15.946904374985024,1,0.0,4,0.008310053497552872,-18.156208038330078
0.2,0.0,0.9789055585861206,,0.008696042001247406,19193,0.4573436677455902,-0.11085032671689987,0.814473569393158,0.375,1,16.020344333024696,1,0.0,4,0.012567705474793911,-18.152568817138672
0.0,0.0,0.9430081248283386,,0.012708582973573357,19292,0.4679476022720337,-0.11402587592601776,0.8141636848449707,0.625,2,16.08994249999523,1,0.0,4,0.005065531004220247,-18.1367244720459
0.2,0.0,0.9914719462394714,,0.015987959050107747,19344,0.47403058409690857,-0.11584894359111786,0.814026951789856,0.375,1,16.159151750034653,1,0.0,4,0.00029306867509149015,-18.124265670776367
0.2,0.0,0.9697410464286804,,0.02459358295891434,19442,0.4831300675868988,-0.11854886263608932,0.8139030933380127,0.375,1,16.235626958019566,1,0.0,4,0.0012587961973622441,-18.114591598510742
0.2,0.0,0.9879139065742493,,0.020939249952789396,19493,0.4881375730037689,-0.12007260322570801,0.8138400912284851,0.375,1,16.298061750014313,1,0.0,4,-0.009238498285412788,-18.100900650024414
0.0,0.0,0.9815579056739807,,0.0024306660052388906,19543,0.49191346764564514,-0.12119485437870026,0.8137779235839844,0.625,2,16.346750500029884,1,0.0,4,-0.006957109551876783,-18.099454879760742
0.0,0.0,0.8844775557518005,,0.009882875019684434,19592,0.4973645806312561,-0.12283717840909958,0.8136951327323914,0.625,2,16.42022662499221,1,0.0,4,-0.002111588604748249,-18.098892211914062
0.2,0.0,0.9134297370910645,,0.014757833036128432,19692,0.5080689787864685,-0.12605811655521393,0.8135517239570618,0.375,1,16.491123125015292,1,0.0,4,0.006440675351768732,-18.104476928710938
