applied_lat_ms,applied_t,cmd_vx,cmd_yaw,conf,event,frame_age,frame_count,fw_ts,infer_ms,pitch,px,py,pz,roll,round_trip_ms,size,size_bucket,streak,t,t_proc,torn_frames,tracking,vis_gate,wall,x,x_bin,x_soft,yaw
154.9422920215875,12.826036666985601,0.0,0.0,0.42893470074643486,,0.047502375033218414,151,15736,1.7429589643143117,0.0,1.586134381389298e-13,5.639842434214393e-13,0.8631424903869629,0.0,2.213125000707805,0.125,0,0,12.721715499996208,12.718596749997232,0,0,0,1789192602.713475,-0.6666666666666667,1,-0.28645837186541573,0.0
154.686791007407,12.987656332959887,0.0,0.0,0.3532563753433732,,0.04188266600249335,153,15886,0.721332966350019,0.0,1.6255805024550235e-13,5.753135056026093e-13,0.8529926538467407,0.0,0.8603330352343619,0.125,0,0,12.876228124951012,12.874852207954973,0,0,0,1789192602.8679738,-0.6666666666666667,1,-0.2784247314542766,0.0
153.24633294949308,13.15081287495559,0.0,0.0,0.2793208786837507,,0.03660754096927121,155,16085,0.9525420027785003,0.0,1.6844033492221383e-13,5.920809632506407e-13,0.8395215272903442,0.0,1.1724999640136957,0.125,0,0,13.035877124988474,13.034174082975369,0,0,0,1789192603.027613,-0.6666666666666667,1,-0.19761951638822695,0.0
160.1657080464065,13.324608583003283,0.0,0.0,0.23686975845191718,,0.027180958015378565,157,16236,1.0089580318890512,0.0,1.7285592445251408e-13,6.04580025365814e-13,0.8312419652938843,0.0,1.2154579744674265,0.125,0,0,13.193413332977798,13.191623832972255,0,0,0,1789192603.18514,-0.6666666666666667,1,-0.1979853344844703,0.0
159.22208299161866,13.49234112497652,0.0,0.0,0.3471735442134733,,0.021521540998946875,159,16386,1.0382079635746777,0.0,1.770788648092908e-13,6.164678142961399e-13,0.8245582580566406,0.0,1.2457499979063869,0.125,0,0,13.356652791961096,13.354640582983848,0,0,0,1789192603.348369,-0.6666666666666667,1,-0.1664775088647611,0.0
153.32845802186057,13.656820332980715,0.0,0.0,0.34927186111019665,,0.01305916701676324,161,16535,1.2270830338820815,0.0,1.8242418480755168e-13,6.314397789364268e-13,0.8183659911155701,0.0,1.4397500199265778,0.125,0,0,13.518717291997746,13.516551041975617,0,0,0,1789192603.5104241,-0.6666666666666667,1,-0.15121900402518695,0.0
153.50133401807398,13.742336916970089,0.0,0.0,0.41413544692020654,,0.0849265000433661,162,16686,1.0877909953705966,0.0,1.874774071880178e-13,6.455236193671221e-13,0.8142882585525513,0.0,1.3070829445496202,0.125,0,0,13.675765833002515,13.673762082995381,0,0,0,1789192603.6674619,-0.6666666666666667,1,-0.12206720702363937,0.0
159.83487502671778,13.919772833003663,0.0,0.0,0.4352968101887454,,0.06861449999269098,164,16835,0.9719579829834402,0.0,1.923489037318482e-13,6.590444336096457e-13,0.8117185831069946,0.0,1.1787090334109962,0.125,0,0,13.830364374967758,13.828552457969636,0,0,0,1789192603.822052,-0.6666666666666667,1,-0.0655369300867443,0.0
160.1970000192523,14.087875958008226,0.0,0.0,0.3867359309750732,,0.05631008400814608,166,17035,1.9413340487517416,0.0,2.0010051558425057e-13,6.804722800859975e-13,0.8100076913833618,0.0,2.2192089818418026,0.125,0,0,13.987596874998417,13.98398904199712,0,0,0,1789192603.979274,-0.6666666666666667,1,-0.15891599597538664,0.0
155.6865419843234,14.253095124964602,0.0,0.0,0.4332229798467607,,0.044343542016576976,168,17193,1.0629579774104059,0.0,2.0590660795329063e-13,6.964679484175451e-13,0.8099421262741089,0.0,1.2620000052265823,0.125,0,0,14.143728416995145,14.141752124996856,0,0,0,1789192604.135396,-0.6666666666666667,1,-0.1283538754011173,0.0
158.70995802106336,14.422725624986924,0.0,0.0,0.4589415272122576,,0.03376695798942819,170,17336,1.0072499862872064,0.0,2.1176536544285918e-13,7.125725790674275e-13,0.8106752038002014,0.0,1.1668329825624824,0.125,0,0,14.299669875006657,14.297782624955289,0,0,0,1789192604.291328,-0.6666666666666667,1,-0.07431462896378853,0.0
154.4285409618169,14.587690332962666,0.0,0.0,0.3561084507684964,,0.019496124994475394,172,17486,1.0819159797392786,0.0,2.1788839721197106e-13,7.293723459401991e-13,0.811957597732544,0.0,1.268249994609505,0.125,0,0,14.454815999954008,14.452757916995324,0,0,0,1789192604.446466,-0.6666666666666667,1,-0.12075857380103001,0.0
156.10287501476705,14.759030541987158,0.0,0.0,0.3880237346982527,,0.010793082998134196,174,17635,1.0778330033645034,0.0,2.246999109131384e-13,7.480289716636779e-13,0.8136392831802368,0.0,1.2777079828083515,0.125,0,0,14.615796457976103,14.613720749970526,0,0,0,1789192604.607438,-0.6666666666666667,1,-0.13171097310704044,0.0
158.2302909810096,14.846052832959685,0.0,0.0,0.3505519688604134,,0.08163587498711422,175,17787,1.0337079875171185,0.0,2.312935541877448e-13,7.660602295740671e-13,0.815333902835846,0.0,1.2583750067278743,0.125,0,0,14.77127233298961,14.76945841696579,0,0,0,1789192604.7629042,-0.6666666666666667,1,-0.1006072150434843,0.0
153.99258403340355,15.01285816699965,0.0,0.0,0.3526596744163191,,0.07380345900310203,177,17985,1.2229580315761268,0.0,2.4018368674147417e-13,7.90328089431136e-13,0.8174411654472351,0.0,1.4424999826587737,0.125,0,0,14.934759416966699,14.932669041969348,0,0,0,1789192604.926382,-0.6666666666666667,1,-0.1569978859340978,0.0
155.67587496479973,15.185029374959413,0.0,0.0,0.3637016003250603,,0.05907237500650808,179,18136,1.1682910262607038,0.0,2.47713037148517e-13,8.108459650241207e-13,0.8188605308532715,0.0,1.3694579829461873,0.125,0,0,15.09055870800512,15.088425875001121,0,0,0,1789192605.0821729,-0.6666666666666667,1,-0.099918031804694,0.0
157.46504202252254,15.35507150000194,0.0,0.0,0.3396510551519984,,0.045790333999320865,181,18286,1.2760410318151116,0.0,2.5508341641201915e-13,8.308998562973902e-13,0.8198654055595398,0.0,1.4976250240579247,0.125,0,0,15.245684041990899,15.24339679197874,0,0,0,1789192605.23729,-0.6666666666666667,1,-0.15849364240317523,0.0
153.1850410392508,15.519807083008345,0.0,0.0,0.330383078653591,,0.038756499998271465,183,18435,1.2347910087555647,0.0,2.627401334692747e-13,8.517015218090229e-13,0.8205057978630066,0.0,1.4596249675378203,0.125,0,0,15.407708041951992,15.405378541967366,0,0,0,1789192605.399306,-0.6666666666666667,1,-0.17639410694394492,0.0
156.38666599988937,15.693659582990222,0.0,0.0,0.30495197109797834,,0.027813958004117012,185,18586,1.2460419675335288,0.0,2.7040319310923933e-13,8.724918574079532e-13,0.8207874298095703,0.0,1.4725839719176292,0.125,0,0,15.567424332955852,15.56508687499445,0,0,0,1789192605.5590138,-0.6666666666666667,1,-0.15904311687970463,0.0
153.42966601019725,15.861716207989957,0.0,0.0,0.3362784228545399,,0.01162804098566994,187,18736,1.042500021867454,0.0,2.784486779604939e-13,8.942925068013141e-13,0.8207022547721863,0.0,1.2246670085005462,0.125,0,0,15.721915874979459,15.71991458296543,0,0,0,1789192605.713496,-0.6666666666666667,1,-0.16133028770884683,0.0
154.37616704730317,16.027145667001605,0.0,0.0,0.3332795731242481,,0.0018455420504324138,189,18894,0.8832910098135471,0.0,2.872853051370111e-13,9.18208759893846e-13,0.8202533721923828,0.0,1.029832987114787,0.125,0,0,15.87617845798377,15.874615042004734,0,0,0,1789192605.867751,-0.6666666666666667,1,-0.16849505155958538,0.0
160.47216701554134,16.11775687499903,0.0,0.0,0.31466382323502085,,0.07185216702055186,190,19037,1.3509999844245613,0.0,2.9637251854064406e-13,9.427764558617158e-13,0.8194311261177063,0.0,1.6768750501796603,0.125,0,0,16.031681874999776,16.029136875004042,0,0,0,1789192606.023248,-0.6666666666666667,1,-0.10524829620942695,0.0
