applied_lat_ms,applied_t,cmd_vx,cmd_yaw,conf,event,frame_age,frame_count,fw_ts,infer_ms,pitch,px,py,pz,roll,round_trip_ms,size,size_bucket,streak,t,t_proc,torn_frames,tracking,vis_gate,wall,x,x_bin,x_soft,yaw
160.8772919862531,11.736128583026584,0.0,0.0,0.9330477473940796,,0.011359249998349696,138,14633,1.499874982982874,0.0,-3.698712682160578e-14,3.7740433879180496e-14,0.8611574172973633,0.0,2.029458002652973,0.625,2,1,11.58933991601225,11.58661054103868,0,0,1,1789192448.116203,-0.4444444444444444,2,-0.3489589024130649,0.0
156.88670799136162,11.894784041040111,0.0,0.0,0.8464132453071308,,0.004727874998934567,140,14782,0.7232499774545431,0.0,-4.032616458100012e-14,4.074420922178801e-14,0.8512345552444458,0.0,0.857875042129308,0.625,2,2,11.743813875014894,11.742625208047684,0,0,1,1789192448.270678,-0.4444444444444444,2,-0.32319643366061784,0.0
159.61449994938448,11.980219541001134,0.2,26.666666666666664,0.8262704070128261,,0.0767141249962151,141,14935,0.90487499255687,0.0,-4.3863252195989674e-14,4.394497054660898e-14,0.8414660096168518,0.0,1.0791670065373182,0.375,1,3,11.898875333019532,11.897319166047964,0,1,1,1789192448.425741,-0.4444444444444444,2,-0.3428684522084829,0.0
156.6290840273723,12.144816625048406,0.2,26.666666666666664,0.8254321496873119,,0.06333933398127556,143,15093,1.2224999954923987,-0.02496391162276268,9.010487360683328e-07,-2.206194338327805e-09,0.8324788212776184,0.0,1.4349580160342157,0.375,1,4,12.053577625018079,12.05152687500231,0,1,1,1789192448.580447,-0.4444444444444444,2,-0.3572121714538255,0.0
154.54733301885426,12.311445041035768,0.2,26.666666666666664,0.8260683605330947,,0.05318429198814556,145,15242,0.8725000079721212,-4.461824417114258,0.0011177066480740905,-1.3401373166743724e-07,0.8253427743911743,-0.010243686847388744,1.0632919729687274,0.375,1,5,12.211541791039053,12.210082000005059,0,1,1,1789192448.738413,-0.4444444444444444,2,-0.39500949547117165,0.14259278774261475
159.23645900329575,12.478413625038229,0.0,26.666666666666664,0.8949254102627825,,0.0464479589718394,147,15383,0.8159579592756927,-2.5335960388183594,0.006586385425180197,3.166636452078819e-05,0.8197027444839478,0.06874492019414902,0.9882909944280982,0.625,2,6,12.3669836660265,12.365625125006773,0,1,1,1789192448.893857,-0.4444444444444444,2,-0.3838564578455402,1.0524781942367554
153.43558305175975,12.63637333305087,0.0,26.666666666666664,0.8928090454198794,,0.04476991604315117,149,15583,1.0229169856756926,-2.5522427558898926,0.017880180850625038,0.00016226217849180102,0.8135002851486206,0.046828147023916245,1.1947089806199074,0.625,2,7,12.529407416004688,12.52770766604226,0,1,1,1789192449.056284,-0.4444444444444444,2,-0.34020346806983515,4.80556583404541
153.05033302865922,12.802510041045025,0.0,13.333333333333332,0.8145170004282771,,0.041938250011298805,151,15732,0.9903750033117831,2.278040647506714,0.026666609570384026,0.0004456979804672301,0.811381459236145,-0.20323438942432404,1.153457968030125,0.625,2,8,12.693055166047998,12.691397958027665,0,1,1,1789192449.219934,-0.2222222222222222,3,-0.21528303367273838,7.739261627197266
158.407042035833,12.970719000033569,0.2,13.333333333333332,0.7478756908673628,,0.03401816700352356,153,15883,0.9321249672211707,0.35554420948028564,0.03111891634762287,0.00060667609795928,0.8103333115577698,-0.1997617483139038,1.1135410168208182,0.375,1,9,12.847895208047703,12.84633012500126,0,1,1,1789192449.3747761,-0.2222222222222222,3,-0.2292628565788463,9.70844841003418
156.9293339853175,13.126252125017345,0.0,13.333333333333332,0.8834692311496184,,0.03362679196288809,155,16033,1.084375020582229,0.8789157867431641,0.03910962864756584,0.0009616863681003451,0.810295820236206,-0.14742225408554077,1.3021249906159937,0.625,2,10,13.004847000003792,13.002949582994916,0,1,1,1789192449.53173,-0.2222222222222222,3,-0.1937080292278053,11.801559448242188
