cmd_vx,cmd_yaw,conf,event,frame_age,fw_ts,px,py,pz,size,size_bucket,t,tracking,wall,x,x_bin,x_soft,yaw
0.0,0.0,0.999733030796051,,0.014815791975706816,34880,0.571232795715332,-0.14249612390995026,0.8001317977905273,0.625,2,31.834073874983005,1,1789088575.2769,0.0,4,-0.07767710834741592,7.392117977142334
0.0,0.0,0.9958521127700806,,0.02094412501901388,34930,0.5685119032859802,-0.14260844886302948,0.8001118302345276,0.625,2,31.907724499993492,1,1789088575.350552,0.0,4,-0.053009312599897385,7.744415760040283
0.0,0.0,0.9993693232536316,,0.00243237498216331,34980,0.5659766793251038,-0.1427205502986908,0.8001028299331665,0.625,2,31.95623929199064,1,1789088575.3990679,0.0,4,-0.05553154647350311,8.032456398010254
0.0,0.0,0.9993033409118652,,0.007750416989438236,35081,0.5618916153907776,-0.1429014950990677,0.8001318573951721,0.625,2,32.02855566696962,1,1789088575.4713862,0.0,4,-0.059982817620038986,8.527077674865723
0.0,0.0,0.9998252987861633,,0.011206916999071836,35130,0.5599879026412964,-0.14300967752933502,0.8001514077186584,0.625,2,32.098399916954804,1,1789088575.5412312,0.0,4,-0.05601950362324715,8.644387245178223
0.0,0.0,0.9991205334663391,,0.014841292053461075,35180,0.557869017124176,-0.14315767586231232,0.8002060651779175,0.625,2,32.168437458982226,1,1789088575.61127,0.0,4,-0.08333484083414078,8.711385726928711
0.0,13.333333432674408,0.9981659054756165,,0.01968133304035291,35279,0.5540569424629211,-0.14339937269687653,0.8003348708152771,0.625,2,32.24047958396841,1,1789088575.6833138,-0.2222222238779068,3,-0.1138283759355545,8.819568634033203
0.0,13.333333432674408,0.9995525479316711,,0.0010415829601697624,35329,0.5520883798599243,-0.14353469014167786,0.8004159331321716,0.625,2,32.28886087500723,1,1789088575.7316961,-0.2222222238779068,3,-0.12132861465215683,8.863558769226074
0.0,13.333333432674408,0.9964054822921753,,0.003673749975860119,35379,0.5502890944480896,-0.14367152750492096,0.800505518913269,0.625,2,32.357350791979115,1,1789088575.8001878,-0.2222222238779068,3,-0.14515016973018646,8.871352195739746
0.0,13.333333432674408,0.9994521737098694,,0.008455124974716455,35429,0.5486635565757751,-0.1437951922416687,0.8005977869033813,0.625,2,32.42887987499125,1,1789088575.871719,-0.2222222238779068,3,-0.15677182376384735,8.927453994750977
0.0,13.333333432674408,0.9996742010116577,,0.011093166947830468,35530,0.5459120273590088,-0.1440003216266632,0.800765872001648,0.625,2,32.49831862497376,1,1789088575.941159,-0.2222222238779068,3,-0.17200057208538055,9.23525619506836
0.0,13.333333432674408,0.9987295269966125,,0.01459637499647215,35580,0.5445881485939026,-0.1441182792186737,0.8008561134338379,0.625,2,32.56841904198518,1,1789088576.011261,-0.2222222238779068,3,-0.16393236815929413,9.577506065368652
0.0,13.333333432674408,0.9989370703697205,,0.024012167006731033,35682,0.5422362089157104,-0.144330233335495,0.8010250926017761,0.625,2,32.64489816699643,1,1789088576.0877419,-0.2222222238779068,3,-0.13347840309143066,10.520072937011719
0.0,13.333333432674408,0.9990034699440002,,0.004910125047899783,35729,0.5411691069602966,-0.14442509412765503,0.8010921478271484,0.625,2,32.69203458400443,1,1789088576.1348789,-0.2222222238779068,3,-0.11503943800926208,11.09274673461914
0.0,13.333333432674408,0.9979092478752136,,0.009836959012318403,35779,0.5403202772140503,-0.1445021778345108,0.8011394143104553,0.625,2,32.76402574998792,1,1789088576.206871,-0.2222222238779068,3,-0.1203712522983551,11.536005973815918
0.0,0.0,0.9997280240058899,,0.014778417011257261,35879,0.5385022163391113,-0.1446816772222519,0.8012301325798035,0.625,2,32.83501974999672,1,1789088576.277867,0.0,4,-0.06566239148378372,12.825660705566406
0.0,0.0,0.9998461008071899,,0.022208834008779377,35931,0.5376220941543579,-0.14476469159126282,0.8012643456459045,0.625,2,32.909197375003714,1,1789088576.3520472,0.0,4,-0.062096007168293,13.388101577758789
0.0,0.0,0.999625563621521,,0.0033266249811276793,35980,0.5369008779525757,-0.144834965467453,0.8012843728065491,0.625,2,32.9565772920032,1,1789088576.3994272,0.0,4,-0.05962692201137543,13.815372467041016
0.0,0.0,0.9991779923439026,,0.011508625000715256,36079,0.535480797290802,-0.14498548209667206,0.8012912273406982,0.625,2,33.03184412495466,1,1789088576.474695,0.0,4,-0.05314427986741066,14.565719604492188
0.0,0.0,0.9987026453018188,,0.016353874991182238,36129,0.5348411798477173,-0.1450517475605011,0.801286518573761,0.625,2,33.103497458971106,1,1789088576.5463512,0.0,4,-0.04498851299285889,14.758783340454102
0.0,0.0,0.9991248250007629,,0.023306792019866407,36179,0.5342552065849304,-0.1451156884431839,0.8012778162956238,0.625,2,33.177233541966416,1,1789088576.620088,0.0,4,-0.05134620517492294,14.91897201538086
0.0,0.0,0.9983599781990051,,0.004660875012632459,36230,0.5337113738059998,-0.145175501704216,0.8012667894363403,0.625,2,33.22431487496942,1,1789088576.66717,0.0,4,-0.05582138150930405,15.026383399963379
0.0,0.0,0.9991111159324646,,0.00916633300948888,36329,0.5327858924865723,-0.14527639746665955,0.8012369275093079,0.625,2,33.29515774996253,1,1789088576.738015,0.0,4,-0.055554889142513275,15.14822006225586
0.0,0.0,0.9988465309143066,,0.010773791000247002,36379,0.5323609113693237,-0.1453268826007843,0.8012149333953857,0.625,2,33.36320045898901,1,1789088576.8060591,0.0,4,-0.1029735878109932,15.164060592651367
0.0,0.0,0.9855867624282837,,0.015825374983251095,36482,0.5316343307495117,-0.1454082727432251,0.8011719584465027,0.625,2,33.434074291959405,1,1789088576.8769338,0.0,4,-0.10644926875829697,15.253910064697266
-0.2,13.333333432674408,0.9593253135681152,,0.01581375004025176,36530,0.5313593745231628,-0.14543475210666656,0.801155686378479,0.875,3,33.501812333997805,1,1789088576.944674,-0.2222222238779068,3,-0.11286280304193497,15.302762985229492
-0.2,13.333333432674408,0.9710949063301086,,0.01968750002561137,36579,0.531056821346283,-0.1454664021730423,0.8011356592178345,0.875,3,33.57186270895181,1,1789088577.014726,-0.2222222238779068,3,-0.14850151538848877,15.364829063415527
0.0,13.333333432674408,0.9494815468788147,,0.0011967080063186586,36631,0.5307517051696777,-0.14550209045410156,0.8011165857315063,0.625,2,33.620317708991934,1,1789088577.063182,-0.2222222238779068,3,-0.15622593462467194,15.429508209228516
0.0,13.333333432674408,0.9900276064872742,,0.006122500053606927,36730,0.5291751623153687,-0.14581002295017242,0.8010201454162598,0.625,2,33.69228470895905,1,1789088577.1351511,-0.2222222238779068,3,-0.16753123700618744,15.621188163757324
0.0,13.333333432674408,0.926578938961029,,0.0029020420042797923,36779,0.5269898176193237,-0.14631226658821106,0.8008937835693359,0.625,2,33.756190833984874,1,1789088577.199059,-0.2222222238779068,3,-0.15799666941165924,15.820621490478516
0.0,13.333333432674408,0.9874477982521057,,0.008669207978527993,36830,0.5244962573051453,-0.14691585302352905,0.8007411360740662,0.625,2,33.827942041971255,1,1789088577.2708108,-0.2222222238779068,3,-0.15127383172512054,16.068754196166992
0.0,13.333333432674408,0.993233859539032,,0.010053500009234995,36930,0.5218714475631714,-0.14751654863357544,0.8004841804504395,0.625,2,33.89609804196516,1,1789088577.338968,-0.2222222238779068,3,-0.14297106862068176,16.7341251373291
0.0,13.333333432674408,0.9893906712532043,,0.01483958400785923,36982,0.5204926133155823,-0.14781583845615387,0.800349235534668,0.625,2,33.96775879198685,1,1789088577.41063,-0.2222222238779068,3,-0.12214253097772598,17.35589599609375
