1789088540.4105,0.0500,3.0000,-1.1999
1789088540.5451,0.1000,3.0000,-1.1994
1789088540.6184,0.1500,3.0000,-1.1987
1789088540.6901,0.2000,3.0000,-1.1976
1789088540.7639,0.2500,3.0000,-1.1963
1789088540.8307,0.3000,3.0000,-1.1947
1789088540.8977,0.3500,3.0000,-1.1928
1789088540.9657,0.4000,3.0000,-1.1905
1789088541.0313,0.4500,3.0000,-1.1880
1789088541.0979,0.5000,3.0000,-1.1852
1789088541.1642,0.5500,3.0000,-1.1821
1789088541.2334,0.6000,3.0000,-1.1787
1789088541.2998,0.6500,3.0000,-1.1751
1789088541.3664,0.7000,3.0000,-1.1711
1789088541.4324,0.7500,3.0000,-1.1668
1789088541.4983,0.8000,3.0000,-1.1623
1789088541.5642,0.8500,3.0000,-1.1575
1789088541.6318,0.9000,3.0000,-1.1524
1789088541.7002,0.9500,3.0000,-1.1469
1789088541.7666,1.0000,3.0000,-1.1413
1789088541.8325,1.0500,3.0000,-1.1353
1789088541.8982,1.1000,3.0000,-1.1291
1789088541.9652,1.1500,3.0000,-1.1225
1789088542.0326,1.2000,3.0000,-1.1157
1789088542.0982,1.2500,3.0000,-1.1087
1789088542.1651,1.3000,3.0000,-1.1013
1789088542.2313,1.3500,3.0000,-1.0937
1789088542.2992,1.4000,3.0000,-1.0858
1789088542.3653,1.4500,3.0000,-1.0776
1789088542.4317,1.5000,3.0000,-1.0692
1789088542.4993,1.5500,3.0000,-1.0605
1789088542.5661,1.6000,3.0000,-1.0516
1789088542.6332,1.6500,3.0000,-1.0424
1789088542.6991,1.7000,3.0000,-1.0329
1789088542.7648,1.7500,3.0000,-1.0232
1789088542.8314,1.8000,3.0000,-1.0132
1789088542.8988,1.8500,3.0000,-1.0030
1789088543.0207,1.9000,3.0000,-0.9925
1789088543.1202,1.9500,3.0000,-0.9818
1789088543.1921,2.0000,3.0000,-0.9708
1789088543.2591,2.0500,3.0000,-0.9596
1789088543.3242,2.1000,3.0000,-0.9482
1789088543.3909,2.1500,3.0000,-0.9365
1789088543.4580,2.2000,3.0000,-0.9246
1789088543.5227,2.2500,3.0000,-0.9125
1789088543.5891,2.3000,3.0000,-0.9001
1789088543.6567,2.3500,3.0000,-0.8876
1789088543.7250,2.4000,3.0000,-0.8748
1789088543.7906,2.4500,3.0000,-0.8618
1789088543.8570,2.5000,3.0000,-0.8485
1789088543.9229,2.5500,3.0000,-0.8351
1789088543.9903,2.6000,3.0000,-0.8215
1789088544.0575,2.6500,3.0000,-0.8076
1789088544.1251,2.7000,3.0000,-0.7936
1789088544.1909,2.7500,3.0000,-0.7793
1789088544.2588,2.8000,3.0000,-0.7649
1789088544.3252,2.8500,3.0000,-0.7503
1789088544.3917,2.9000,3.0000,-0.7355
1789088544.4578,2.9500,3.0000,-0.7205
1789088544.5248,3.0000,3.0000,-0.7054
1789088544.5911,3.0500,3.0000,-0.6900
1789088544.6574,3.1000,3.0000,-0.6745
1789088544.7235,3.1500,3.0000,-0.6588
1789088544.7902,3.2000,3.0000,-0.6430
1789088544.8568,3.2500,3.0000,-0.6270
1789088544.9236,3.3000,3.0000,-0.6109
1789088544.9901,3.3500,3.0000,-0.5946
1789088545.0584,3.4000,3.0000,-0.5781
1789088545.1255,3.4500,3.0000,-0.5615
1789088545.1913,3.5000,3.0000,-0.5448
1789088545.2578,3.5500,3.0000,-0.5280
1789088545.3261,3.6000,3.0000,-0.5110
1789088545.3928,3.6500,3.0000,-0.4939
1789088545.4593,3.7000,3.0000,-0.4766
1789088545.5253,3.7500,3.0000,-0.4593
1789088545.5915,3.8000,3.0000,-0.4418
1789088545.6575,3.8500,3.0000,-0.4242
1789088545.7233,3.9000,3.0000,-0.4065
1789088545.7902,3.9500,3.0000,-0.3888
1789088545.8591,4.0000,3.0000,-0.3709
1789088545.9245,4.0500,3.0000,-0.3529
1789088545.9907,4.1000,3.0000,-0.3349
1789088546.0580,4.1500,3.0000,-0.3167
1789088546.1236,4.2000,3.0000,-0.2985
1789088546.1904,4.2500,3.0000,-0.2802
1789088546.2595,4.3000,3.0000,-0.2619
1789088546.3253,4.3500,3.0000,-0.2434
1789088546.3908,4.4000,3.0000,-0.2249
1789088546.4568,4.4500,3.0000,-0.2064
1789088546.5239,4.5000,3.0000,-0.1878
1789088546.5898,4.5500,3.0000,-0.1692
1789088546.6555,4.6000,3.0000,-0.1505
1789088546.7236,4.6500,3.0000,-0.1318
1789088546.7917,4.7000,3.0000,-0.1130
1789088546.8578,4.7500,3.0000,-0.0943
1789088546.9242,4.8000,3.0000,-0.0755
1789088546.9912,4.8500,3.0000,-0.0567
1789088547.0591,4.9000,3.0000,-0.0378
1789088547.1238,4.9500,3.0000,-0.0190
1789088547.1925,5.0000,3.0000,-0.0001
1789088547.2589,5.0500,3.0000,0.0187
1789088547.3249,5.1000,3.0000,0.0375
1789088547.3923,5.1500,3.0000,0.0564
1789088547.4583,5.2000,3.0000,0.0752
1789088547.5245,5.2500,3.0000,0.0940
1789088547.5924,5.3000,3.0000,0.1127
1789088547.6591,5.3500,3.0000,0.1315
1789088547.7248,5.4000,3.0000,0.1502
1789088547.9608,5.4500,3.0000,0.1689
1789088548.0379,5.5000,3.0000,0.1875
1789088548.1020,5.5500,3.0000,0.2061
1789088548.1665,5.6000,3.0000,0.2246
1789088548.2311,5.6500,3.0000,0.2431
1789088548.2983,5.7000,3.0000,0.2615
1789088548.3642,5.7500,3.0000,0.2799
1789088548.4304,5.8000,3.0000,0.2982
1789088548.5060,5.8500,3.0000,0.3164
1789088548.5792,5.9000,3.0000,0.3345
1789088548.6455,5.9500,3.0000,0.3526
1789088548.7126,6.0000,3.0000,0.3705
1789088548.7788,6.0500,3.0000,0.3884
1789088548.8440,6.1000,3.0000,0.4062
1789088548.9107,6.1500,3.0000,0.4239
1789088548.9813,6.2000,3.0000,0.4414
1789088549.0463,6.2500,3.0000,0.4589
1789088549.1122,6.3000,3.0000,0.4763
1789088549.1795,6.3500,3.0000,0.4935
1789088549.2472,6.4000,3.0000,0.5106
1789088549.3139,6.4500,3.0000,0.5276
1789088549.3808,6.5000,3.0000,0.5444
