# bodies: subj_person_target
1789187001.7573,0.0500,3.5000,-1.0000,0.8500
1789187001.8936,0.1000,3.5000,-1.0000,0.8500
1789187001.9672,0.1500,3.5000,-1.0000,0.8500
1789187002.0382,0.2000,3.5000,-1.0000,0.8500
1789187002.1103,0.2500,3.5000,-1.0000,0.8500
1789187002.1804,0.3000,3.5000,-1.0000,0.8500
1789187002.2515,0.3500,3.5000,-1.0000,0.8500
1789187002.3223,0.4000,3.5000,-1.0000,0.8500
1789187002.3954,0.4500,3.5000,-1.0000,0.8500
1789187002.4647,0.5000,3.5000,-1.0000,0.8500
1789187002.5343,0.5500,3.5000,-1.0000,0.8500
1789187002.6028,0.6000,3.5000,-1.0000,0.8500
1789187002.6723,0.6500,3.5000,-1.0000,0.8500
1789187002.7423,0.7000,3.5000,-1.0000,0.8500
1789187002.8200,0.7500,3.5000,-1.0000,0.8500
1789187002.8952,0.8000,3.5000,-1.0000,0.8500
1789187002.9730,0.8500,3.5000,-1.0000,0.8500
1789187003.0543,0.9000,3.5000,-1.0000,0.8500
1789187003.1262,0.9500,3.5000,-1.0000,0.8500
1789187003.1982,1.0000,3.5000,-1.0000,0.8500
1789187003.2700,1.0500,3.5000,-1.0000,0.8500
1789187003.3420,1.1000,3.5000,-1.0000,0.8500
1789187003.4201,1.1500,3.5000,-1.0000,0.8500
1789187003.4901,1.2000,3.5000,-1.0000,0.8500
1789187003.5624,1.2500,3.5000,-1.0000,0.8500
1789187003.6327,1.3000,3.5000,-1.0000,0.8500
1789187003.7053,1.3500,3.5000,-1.0000,0.8500
1789187003.7767,1.4000,3.5000,-1.0000,0.8500
1789187003.8548,1.4500,3.5000,-1.0000,0.8500
1789187003.9248,1.5000,3.5000,-1.0000,0.8500
1789187003.9927,1.5500,3.5000,-1.0000,0.8500
1789187004.0629,1.6000,3.5000,-1.0000,0.8500
1789187004.1338,1.6500,3.5000,-1.0000,0.8500
1789187004.2043,1.7000,3.5000,-1.0000,0.8500
1789187004.2766,1.7500,3.5000,-1.0000,0.8500
1789187004.3552,1.8000,3.5000,-1.0000,0.8500
1789187004.4252,1.8500,3.5000,-1.0000,0.8500
1789187004.4948,1.9000,3.5000,-1.0000,0.8500
1789187004.5665,1.9500,3.5000,-1.0000,0.8500
1789187004.6612,2.0000,3.5000,-1.0000,0.8500
1789187004.7295,2.0500,3.5000,-1.0000,0.8500
1789187004.7988,2.1000,3.5000,-1.0000,0.8500
1789187004.8716,2.1500,3.5000,-1.0000,0.8500
1789187004.9364,2.2000,3.5000,-1.0000,0.8500
1789187005.0012,2.2500,3.5000,-1.0000,0.8500
1789187005.0662,2.3000,3.5000,-1.0000,0.8500
1789187005.1310,2.3500,3.5000,-1.0000,0.8500
1789187005.1968,2.4000,3.5000,-1.0000,0.8500
1789187005.2633,2.4500,3.5000,-1.0000,0.8500
1789187005.3282,2.5000,3.5000,-1.0000,0.8500
1789187005.3937,2.5500,3.5000,-1.0000,0.8500
1789187005.4598,2.6000,3.5000,-1.0000,0.8500
1789187005.5274,2.6500,3.5000,-1.0000,0.8500
1789187005.5955,2.7000,3.5000,-1.0000,0.8500
1789187005.6640,2.7500,3.5000,-1.0000,0.8500
1789187005.7335,2.8000,3.5000,-1.0000,0.8500
1789187005.8016,2.8500,3.5000,-1.0000,0.8500
1789187005.8700,2.9000,3.5000,-1.0000,0.8500
1789187005.9403,2.9500,3.5000,-1.0000,0.8500
1789187006.0103,3.0000,3.5000,-1.0000,0.8500
1789187006.0813,3.0500,3.5000,-1.0000,0.8500
1789187006.1507,3.1000,3.5000,-1.0000,0.8500
1789187006.2207,3.1500,3.5000,-1.0000,0.8500
1789187006.2923,3.2000,3.5000,-1.0000,0.8500
1789187006.3636,3.2500,3.5000,-1.0000,0.8500
1789187006.4339,3.3000,3.5000,-1.0000,0.8500
1789187006.5035,3.3500,3.5000,-1.0000,0.8500
1789187006.5734,3.4000,3.5000,-1.0000,0.8500
1789187006.6528,3.4500,3.5000,-1.0000,0.8500
1789187006.7241,3.5000,3.5000,-1.0000,0.8500
1789187006.7963,3.5500,3.5000,-1.0000,0.8500
1789187006.8670,3.6000,3.5000,-1.0000,0.8500
1789187006.9379,3.6500,3.5000,-1.0000,0.8500
1789187007.0080,3.7000,3.5000,-1.0000,0.8500
1789187007.0844,3.7500,3.5000,-1.0000,0.8500
1789187007.1563,3.8000,3.5000,-1.0000,0.8500
1789187007.2265,3.8500,3.5000,-1.0000,0.8500
1789187007.2973,3.9000,3.5000,-1.0000,0.8500
1789187007.3691,3.9500,3.5000,-1.0000,0.8500
1789187007.4393,4.0000,3.5000,-1.0000,0.8500
1789187007.5102,4.0500,3.5000,-1.0000,0.8500
1789187007.5871,4.1000,3.5000,-1.0000,0.8500
1789187007.6576,4.1500,3.5000,-1.0000,0.8500
1789187007.7276,4.2000,3.5000,-1.0000,0.8500
1789187007.7977,4.2500,3.5000,-1.0000,0.8500
1789187007.8675,4.3000,3.5000,-1.0000,0.8500
1789187007.9352,4.3500,3.5000,-1.0000,0.8500
1789187008.0054,4.4000,3.5000,-1.0000,0.8500
1789187008.0800,4.4500,3.5000,-1.0000,0.8500
1789187008.1533,4.5000,3.5000,-1.0000,0.8500
1789187008.2223,4.5500,3.5000,-1.0000,0.8500
1789187008.2915,4.6000,3.5000,-1.0000,0.8500
1789187008.3638,4.6500,3.5000,-1.0000,0.8500
1789187008.4335,4.7000,3.5000,-1.0000,0.8500
1789187008.5042,4.7500,3.5000,-1.0000,0.8500
1789187008.5739,4.8000,3.5000,-1.0000,0.8500
1789187008.6528,4.8500,3.5000,-1.0000,0.8500
1789187008.7230,4.9000,3.5000,-1.0000,0.8500
1789187008.7927,4.9500,3.5000,-1.0000,0.8500
1789187008.8613,5.0000,3.5000,-1.0000,0.8500
1789187008.9308,5.0500,3.5000,-1.0000,0.8500
1789187009.0019,5.1000,3.5000,-1.0000,0.8500
1789187009.0720,5.1500,3.5000,-1.0000,0.8500
1789187009.1435,5.2000,3.5000,-1.0000,0.8500
1789187009.2144,5.2500,3.5000,-1.0000,0.8500
1789187009.2860,5.3000,3.5000,-1.0000,0.8500
1789187009.3572,5.3500,3.5000,-1.0000,0.8500
1789187009.4275,5.4000,3.5000,-1.0000,0.8500
1789187009.4944,5.4500,3.5000,-1.0000,0.8500
1789187009.5626,5.5000,3.5000,-1.0000,0.8500
1789187009.6285,5.5500,3.5000,-1.0000,0.8500
1789187009.6981,5.6000,3.5000,-1.0000,0.8500
1789187009.7742,5.6500,3.5000,-1.0000,0.8500
1789187009.8452,5.7000,3.5000,-1.0000,0.8500
1789187009.9122,5.7500,3.5000,-1.0000,0.8500
1789187009.9896,5.8000,3.5000,-1.0000,0.8500
1789187010.0742,5.8500,3.5000,-1.0000,0.8500
1789187010.1512,5.9000,3.5000,-1.0000,0.8500
1789187010.2218,5.9500,3.5000,-1.0000,0.8500
1789187010.2944,6.0000,3.5000,-1.0000,0.8500
1789187010.3668,6.0500,3.5000,-1.0000,0.8500
1789187010.4384,6.1000,3.5000,-1.0000,0.8500
1789187010.5081,6.1500,3.5000,-1.0000,0.8500
1789187010.5795,6.2000,3.5000,-1.0000,0.8500
1789187010.6551,6.2500,3.5000,-1.0000,0.8500
1789187010.7255,6.3000,3.5000,-1.0000,0.8500
1789187010.7956,6.3500,3.5000,-1.0000,0.8500
1789187010.8665,6.4000,3.5000,-1.0000,0.8500
1789187010.9359,6.4500,3.5000,-1.0000,0.8500
1789187011.0063,6.5000,3.5000,-1.0000,0.8500
1789187011.0768,6.5500,3.5000,-1.0000,0.8500
1789187011.1546,6.6000,3.5000,-1.0000,0.8500
1789187011.2247,6.6500,3.5000,-1.0000,0.8500
1789187011.2962,6.7000,3.5000,-1.0000,0.8500
1789187011.3676,6.7500,3.5000,-1.0000,0.8500
1789187011.4368,6.8000,3.5000,-1.0000,0.8500
1789187011.5067,6.8500,3.5000,-1.0000,0.8500
1789187011.5789,6.9000,3.5000,-1.0000,0.8500
