applied_lat_ms,applied_t,cmd_vx,cmd_yaw,conf,event,frame_age,frame_count,fw_ts,pitch,px,py,pz,roll,size,size_bucket,t,t_proc,torn_frames,tracking,wall,x,x_bin,x_soft,yaw
155.50391597207636,11.267063457984477,0.0,0.0,0.9937766790390015,,0.0590043329866603,174,14187,0.0,1.6916118028911797e-13,6.765554913176763e-13,0.8439669013023376,0.0,0.375,1,11.17410258302698,11.170563874999061,0,0,1789099642.25894,0.444444477558136,6,0.4317319393157959,0.0
153.91054202336818,11.46970166702522,0.0,0.0,0.9947575330734253,,0.011539666971657425,177,14335,0.0,1.6668986340968167e-13,6.707652554054089e-13,0.8392373919487,0.0,0.375,1,11.32869562500855,11.327330791973509,0,0,1789099642.413526,0.444444477558136,6,0.43160128593444824,0.0
153.65008398657665,11.604837291990407,0.2,-26.66666865348816,0.9967231154441833,,0.032201999973040074,179,14485,0.0,1.642506795721324e-13,6.650433784401166e-13,0.835528552532196,0.0,0.375,1,11.485033957986161,11.48338920797687,0,1,1789099642.569864,0.444444477558136,6,0.4309980273246765,0.0
154.25462502753362,11.736736792023294,0.2,-26.66666865348816,0.9974047541618347,,0.05506545800017193,181,14685,-0.000374830822693184,9.576372406172595e-08,3.153388938859081e-10,0.8317509889602661,0.0,0.375,1,11.638888042012695,11.637547624995932,0,1,1789099642.723716,0.444444477558136,6,0.43144407868385315,0.0
153.16849999362603,11.934968499990646,0.2,-26.66666865348816,0.9883711934089661,,0.011209707998204976,184,14836,-4.10365629196167,0.0013513717567548156,-8.723958444534219e-07,0.829815149307251,0.013086983002722263,0.375,1,11.794295291998424,11.793009707995225,0,1,1789099642.879122,0.444444477558136,6,0.4262682795524597,-0.23959913849830627
153.7991669611074,12.07073166698683,0.0,-26.66666865348816,0.9896541237831116,,0.030832874996121973,186,14987,-3.165341377258301,0.009696388617157936,-4.6011631638975814e-05,0.8282763957977295,-0.1129191666841507,0.625,2,11.949121957994066,11.947765375021845,0,1,1789099643.033948,0.444444477558136,6,0.38366422057151794,-2.0229203701019287
154.66645901324227,12.2057317920262,0.0,-13.333333432674408,0.998285710811615,,0.05203645897563547,188,15135,-2.355332374572754,0.021812040358781815,-0.00020005695114377886,0.8272358179092407,-0.07620348036289215,0.625,2,12.105019874987192,12.103101791988593,0,1,1789099643.189847,0.2222222238779068,5,0.26804041862487793,-5.572269916534424
154.3957499670796,12.406345124996733,0.2,-13.333333432674408,0.9988945126533508,,0.006404916988685727,191,15285,2.151559591293335,0.03552541509270668,-0.0006581656052730978,0.8266522884368896,0.22313648462295532,0.375,1,12.259665707999375,12.258354292018339,0,1,1789099643.34449,0.2222222238779068,5,0.22323642671108246,-8.908401489257812
155.8971669874154,12.54124354198575,0.2,-13.333333432674408,0.9677067995071411,,0.02832920802757144,193,15435,1.5387327671051025,0.0438009537756443,-0.0010622615227475762,0.8263310194015503,0.329598605632782,0.375,1,12.414925916993525,12.413675583025906,0,1,1789099643.499748,0.2222222238779068,5,0.20358100533485413,-11.335938453674316
154.06641695881262,12.673554999986663,0.2,-13.333333432674408,0.9869542717933655,,0.048305624979548156,195,15586,-2.1305196285247803,0.050461649894714355,-0.0016986761474981904,0.8258899450302124,0.20998044312000275,0.375,1,12.569078667031135,12.567794208007399,0,1,1789099643.6539001,0.2222222238779068,5,0.1620842069387436,-13.393203735351562
154.5692079816945,12.875327082991134,0.2,0.0,0.9973195195198059,,0.0018902500160038471,198,15736,-2.0912609100341797,0.06311029940843582,-0.0036713345907628536,0.8252018094062805,0.010439255274832249,0.375,1,12.72409604198765,12.722648125025444,0,1,1789099643.808917,0.0,4,0.05947162210941315,-15.105212211608887
156.7314580315724,13.01134212501347,0.2,0.0,0.9871711134910583,,0.022182125016115606,200,15885,-2.190812349319458,0.07820142060518265,-0.006466424558311701,0.8245678544044495,0.10343050211668015,0.375,1,12.878468792012427,12.876792791998014,0,1,1789099643.963289,0.0,4,0.02500494010746479,-16.482147216796875
